~id,first_name,last_name,account_number,pg,component,value,created,amount,name,isFraud:bool,~label
b899f25db6ee4bc39b4e6b4ed9963806,,,,,,,2021-01-11T21:06:45Z,732,,,Transaction
758e07b7a379498ab38eab7c8dd36874,,,,,,,2021-01-25T18:59:15Z,260,,,Transaction
637d3b379f344eb2b563a27b96812e1c,,,,,,,2021-01-19T21:16:45Z,951,,,Transaction
400f913e53004b7f9c80016078b3a514,,,,,,,2021-01-14T18:51:59Z,121,,,Transaction
cb7152a0a63a4a58bc803c917452c336,,,,,,,2021-01-17T00:38:10Z,902,,,Transaction
b3e89b25f27848eea2f9dfef8b76cec0,,,,,,,2021-01-28T01:50:31Z,210,,,Transaction
4fc8f762ba324c59b7804f21412825c7,,,,,,,2021-01-07T10:11:31Z,337,,,Transaction
4a2df4d23a4349ef8e3e5435855a6d3a,,,,,,,2021-01-04T11:48:09Z,622,,,Transaction
64734ca99a5e40cca05e11f59c5c507a,,,,,,,2021-01-23T16:26:17Z,766,,,Transaction
d1b1d502818449cfa09a3b7cf39cf50e,,,,,,,2021-01-17T00:34:15Z,116,,,Transaction
ae3ced72e2de4e04aaa1477709deadad,,,,,,,2021-01-04T22:35:22Z,981,,,Transaction
5b121d094237417fa82e79eb8fdc9b0f,,,,,,,2021-01-18T08:17:53Z,400,,,Transaction
9c87facd695349b8aa63f4b17fa58a10,,,,,,,2021-01-30T09:07:40Z,738,,,Transaction
c94cbb57b48d4fb1acaf8c80497ca393,,,,,,,2021-01-25T12:57:41Z,959,,,Transaction
12c348c836864e70a9dbb05e6ab8ec96,,,,,,,2021-01-25T06:29:52Z,875,,,Transaction
907719eb562e4823b4ff7ed3dd78df37,,,,,,,2021-01-07T16:23:04Z,355,,,Transaction
e1ffd2ae66bd4463af7656e7728ac161,,,,,,,2021-01-09T13:48:47Z,787,,,Transaction
8435c1382985469a9c31d2c113b78c64,,,,,,,2021-01-25T12:50:34Z,826,,,Transaction
ff23ac25f14d405e93510a068b06905e,,,,,,,2021-01-28T01:15:49Z,905,,,Transaction
bc45b0827671425d91a6a922e6e36d52,,,,,,,2021-01-24T05:00:01Z,519,,,Transaction
94cb3f7ff5cb42d4a51315fa5819b66f,,,,,,,2021-01-24T11:44:55Z,110,,,Transaction
5c336d3b81794358b3a3b029319ca71a,,,,,,,2021-01-06T20:30:05Z,403,,,Transaction
2a7130be4f0148ccb6073763edc1af58,,,,,,,2021-01-31T09:22:39Z,901,,,Transaction
29d5f4ffeaea46ffa4af283de997476f,,,,,,,2021-01-12T00:31:45Z,947,,,Transaction
7b8f692de75e42129ca588eec1fc6834,,,,,,,2021-01-01T23:08:42Z,626,,,Transaction
74e180ea170f47b19402eae5e60fcd87,,,,,,,2021-01-02T01:43:36Z,304,,,Transaction
73bff4a66fad4c4e915d2caf1e9745c9,,,,,,,2021-01-05T18:20:42Z,160,,,Transaction
147ec79a24894f2ba01f5b05ac7b58d8,,,,,,,2021-01-07T00:02:26Z,679,,,Transaction
0330c7d325de4b289b4a071edead94eb,,,,,,,2021-01-14T17:43:46Z,846,,,Transaction
f08085a39d3e4b31bce50c65bc55d400,,,,,,,2021-01-07T17:27:27Z,666,,,Transaction
0d94e91606fe4b508377a9e8c755b5d6,,,,,,,2021-01-09T12:10:23Z,142,,,Transaction
61f68cf97a974cd98308c67cf7cf1b53,,,,,,,2021-01-13T12:39:43Z,244,,,Transaction
9130b7ba2780467b863f5cca92852b29,,,,,,,2021-01-12T18:35:06Z,383,,,Transaction
18537d47db8147afb36393c229a53559,,,,,,,2021-01-05T14:03:15Z,750,,,Transaction
c8cb5b30a1a841f8a8bca0154fe8a745,,,,,,,2021-01-28T06:41:32Z,331,,,Transaction
4f95a29bbfa74a50a816a958b7b5b81b,,,,,,,2021-01-28T12:55:18Z,25,,,Transaction
b1ab76e49f6c404d99452dba2d2e8803,,,,,,,2021-01-27T18:53:43Z,386,,,Transaction
13588d37421642838f29216b2e3bead8,,,,,,,2021-01-17T23:25:45Z,887,,,Transaction
d53b873701884ce0b7ead8fedeea2509,,,,,,,2021-01-29T01:01:13Z,976,,,Transaction
896e2562107447f6ace18f91f34f0e63,,,,,,,2021-01-18T21:16:56Z,726,,,Transaction
c0787e63d3784ff8987077a323c56653,,,,,,,2021-01-25T16:35:47Z,142,,,Transaction
cb21c10304f3415aa72974cf7aed5e8c,,,,,,,2021-01-22T02:02:25Z,135,,,Transaction
deaa21521f6a48a591f60af8f14d81a7,,,,,,,2021-01-12T18:51:13Z,122,,,Transaction
c37d2e5867ca4e119f12147132505f6e,,,,,,,2021-01-31T14:58:51Z,942,,,Transaction
d5c1f5cd7e6a497e97c9f6aeea3bede6,,,,,,,2021-01-24T02:03:54Z,798,,,Transaction
b719c8b1dbe24732818b6e98205e604f,,,,,,,2021-01-01T08:40:47Z,569,,,Transaction
b7560bb7a9194d6493fb1935fc464b60,,,,,,,2021-01-20T04:54:41Z,806,,,Transaction
7858e7e4a8b84f028f97ace22f09d7f9,,,,,,,2021-01-19T19:45:18Z,494,,,Transaction
36c36dbd6047485098a2c59857b1db2a,,,,,,,2021-01-22T02:05:53Z,123,,,Transaction
9c6adaf5936e4618882dd9b79b56cd12,,,,,,,2021-01-07T13:54:56Z,376,,,Transaction
16d6b35ade8d4f40af1b47dd4cdf087a,,,,,,,2021-01-19T23:48:40Z,250,,,Transaction
4a2c9e1889e440988104b27db2185162,,,,,,,2021-01-26T23:20:13Z,837,,,Transaction
240941bfe1d742bf8253ffa7f1c8ea29,,,,,,,2021-01-28T08:58:07Z,828,,,Transaction
c7672a08dae7478db720fd89837638a7,,,,,,,2021-01-13T21:02:34Z,500,,,Transaction
a6dc7771d5d84c6fafaa4448f0cb58e3,,,,,,,2021-01-24T07:14:39Z,22,,,Transaction
695224e91e0246f5aa87bf9bbde0b1e5,,,,,,,2021-01-31T14:44:49Z,204,,,Transaction
daad5040fff942e08b781a756b26aaed,,,,,,,2021-01-28T01:52:18Z,258,,,Transaction
cf57b379f1b447e6bd65e61c4b49e760,,,,,,,2021-01-13T02:33:09Z,789,,,Transaction
2a2c94a33dad4bdbbf7328d0d9e58c2f,,,,,,,2021-01-05T23:28:33Z,958,,,Transaction
7352398ec6f0461ea7c0742e8ccc1931,,,,,,,2021-01-08T23:12:06Z,115,,,Transaction
74d8d438b09f4f2a8fe40254d43942f5,,,,,,,2021-01-04T03:48:13Z,127,,,Transaction
5defcfe95a5344f6a28dfbeb7ad29113,,,,,,,2021-01-08T08:04:43Z,461,,,Transaction
6538973285094fb4b8d726480b24ccef,,,,,,,2021-01-04T16:13:42Z,577,,,Transaction
3aca0e8feabc47d28eb7a2b65d63ff9a,,,,,,,2021-01-07T14:12:01Z,597,,,Transaction
600465b82e43437687fb519fc90f9a9a,,,,,,,2021-01-16T21:42:59Z,363,,,Transaction
0ec131faf4e84d67974f7cadafd72373,,,,,,,2021-01-28T00:02:53Z,300,,,Transaction
e1e8ae34c9a3470f8103ed46fd1a7966,,,,,,,2021-01-28T20:14:58Z,438,,,Transaction
f9b8b7a62eca4051ad859349d4c18bc1,,,,,,,2021-01-11T01:32:15Z,164,,,Transaction
3875922e18884931b708a22ad5f21f1c,,,,,,,2021-01-11T09:32:23Z,84,,,Transaction
306727f2a1e64776b7495e34684aa4aa,,,,,,,2021-01-27T18:12:34Z,686,,,Transaction
5536fd0d915d4a33bb5db98dafc2d205,,,,,,,2021-01-25T16:10:08Z,174,,,Transaction
4ad18142edf0436c89c804727b825503,,,,,,,2021-01-16T21:29:51Z,571,,,Transaction
07242deaed444d17ac72019881e0de7b,,,,,,,2021-01-06T04:28:58Z,943,,,Transaction
3db6d8735db94c86ae32c7e5070dbcaf,,,,,,,2021-01-06T21:04:05Z,724,,,Transaction
151226bd2a3b457a865217988ea48e69,,,,,,,2021-01-12T18:20:26Z,151,,,Transaction
71ed72e78c26453d9f4bf6585550bf21,,,,,,,2021-01-12T21:13:00Z,269,,,Transaction
198be5c447f0445eb94f036bec0334f2,,,,,,,2021-01-13T14:00:59Z,478,,,Transaction
a6f375c7ebfe430cbd1f7e3ff4dc2e66,,,,,,,2021-01-22T04:08:05Z,447,,,Transaction
180de0c0aa6c497cb6d35b8e2f18ea59,,,,,,,2021-01-11T00:46:46Z,822,,,Transaction
764f38e5dd20447e8671b9badc761c33,,,,,,,2021-01-04T09:36:33Z,252,,,Transaction
0ae3effd5e7344ffa86c72305678209b,,,,,,,2021-01-02T03:48:58Z,270,,,Transaction
cb08486e49ba4d828d3fc867104a1c9d,,,,,,,2021-01-30T13:46:27Z,903,,,Transaction
872c4e105b534f05a749cde4be429be4,,,,,,,2021-01-15T18:12:44Z,354,,,Transaction
9998bbc51f6f4e96a4d36dee116553ef,,,,,,,2021-01-06T13:23:34Z,658,,,Transaction
6326dc393d0548ed939c4888b035ad79,,,,,,,2021-01-06T09:45:17Z,708,,,Transaction
b2c90949bc0f490989fff22fc15043d3,,,,,,,2021-01-10T12:44:31Z,702,,,Transaction
d489ea84fdec4c59b8e936d021888f6a,,,,,,,2021-01-23T15:42:53Z,13,,,Transaction
49f49e6e1c5e4e618fe378af9cf8a366,,,,,,,2021-01-12T09:24:27Z,11,,,Transaction
0428ac58f0cd423983cca664455ff725,,,,,,,2021-01-03T15:41:34Z,476,,,Transaction
95260616f80349b8837eb8d4dbdd9a63,,,,,,,2021-01-27T17:51:28Z,872,,,Transaction
1ddb8a254d534317a3777cafafd7e396,,,,,,,2021-01-08T10:35:30Z,133,,,Transaction
e5414837888d477bbda87c59041b204f,,,,,,,2021-01-05T10:04:26Z,650,,,Transaction
fe64d5d1b87e4f26aae15e65c0f96162,,,,,,,2021-01-18T09:49:53Z,725,,,Transaction
ff51b26aa4ee4f7f9c749c3f04229ef5,,,,,,,2021-01-20T03:23:44Z,800,,,Transaction
72a9cba1b4ba40c8be731b060b576de6,,,,,,,2021-01-20T08:11:03Z,561,,,Transaction
e1712e12240443a7abab79ced5262d3d,,,,,,,2021-01-19T14:11:31Z,405,,,Transaction
b6986967d24c4b298a7784e68924fe8d,,,,,,,2021-01-30T11:00:28Z,998,,,Transaction
70dfe62f24ee4158b5e7045a73f18703,,,,,,,2021-01-24T11:02:44Z,653,,,Transaction
ee24d9e257d4496eadbee1b0a3c3106d,,,,,,,2021-01-04T14:57:17Z,386,,,Transaction
77ba572a760c4249bc85e62096c40ae6,,,,,,,2021-01-10T15:28:49Z,599,,,Transaction
4e75aee4a79c42bb9dc3e6ad94dce20d,,,,,,,2021-01-25T18:37:21Z,138,,,Transaction
6424f6f316714dac9b0ccc6f809ca297,,,,,,,2021-01-05T08:45:08Z,671,,,Transaction
7367c58e0f544f358795bd74563617b2,,,,,,,2021-01-21T21:55:05Z,107,,,Transaction
5b632e4fe21a4873869685814917e733,,,,,,,2021-01-26T09:35:23Z,746,,,Transaction
fdc194b979cc4bf3b59f410dda7ad3d3,,,,,,,2021-01-19T11:25:33Z,256,,,Transaction
4cbb820dc1744d53a9153decdb864249,,,,,,,2021-01-24T11:29:00Z,454,,,Transaction
e6819b8bb272434db08cbd82ec791290,,,,,,,2021-01-02T11:34:54Z,188,,,Transaction
c79b329aa6c84603974dcc215368911f,,,,,,,2021-01-17T05:23:21Z,692,,,Transaction
fbc484e48a84427586f4e609b551b758,,,,,,,2021-01-09T05:33:27Z,273,,,Transaction
6d744545ddca48d385980eb23d791481,,,,,,,2021-01-30T10:03:51Z,65,,,Transaction
37d6330bae5447e887cf092c62b79e28,,,,,,,2021-01-19T15:09:10Z,652,,,Transaction
18b09440298e41e09c936ac4eb7a40aa,,,,,,,2021-01-04T01:39:42Z,346,,,Transaction
d26fdec5bf28404f8614879ca885ebe0,,,,,,,2021-01-30T20:33:16Z,918,,,Transaction
93e38ac1932e4faa8be9a87af5d04e44,,,,,,,2021-01-13T10:20:32Z,397,,,Transaction
9d675d5be78b44f0b7521bd5148b73e9,,,,,,,2021-01-31T20:44:51Z,369,,,Transaction
a2a157431b2148319dd040c8008afb3c,,,,,,,2021-01-04T21:55:15Z,594,,,Transaction
1ace185cfc024d26bf8b93a7088670bc,,,,,,,2021-01-04T07:57:39Z,727,,,Transaction
e8ed7c8a7ed5462782d03e7511e1aadd,,,,,,,2021-01-19T19:22:45Z,993,,,Transaction
98d41d63760746c2a9533dce2aba5a99,,,,,,,2021-01-13T20:35:19Z,458,,,Transaction
58e2d9274bc949f9b19d65c0ba7dc255,,,,,,,2021-01-17T23:06:38Z,245,,,Transaction
004396ff8d904650ac97c8bec6685a68,,,,,,,2021-01-31T16:16:55Z,339,,,Transaction
efeb1fce61c74c69b60ef532255ab358,,,,,,,2021-01-29T12:11:46Z,164,,,Transaction
4c2aa3d44ac049868e5527ae08ea544a,,,,,,,2021-01-25T23:50:23Z,12,,,Transaction
33381ec80317479c91f1066ae0e4b757,,,,,,,2021-01-30T21:53:01Z,853,,,Transaction
d9d0eece403144088868a714a1a636a8,,,,,,,2021-01-01T23:33:54Z,925,,,Transaction
e980a0d7491a4374bf0a2347cce8534b,,,,,,,2021-01-15T11:58:01Z,79,,,Transaction
76c778e9290f497cbedb64f7fa0ddf0e,,,,,,,2021-01-18T19:39:25Z,662,,,Transaction
d4cd68e9b6c54fa6899e602faed11e06,,,,,,,2021-01-17T06:21:55Z,478,,,Transaction
befb99ab81e44b16a4a31446f67541ed,,,,,,,2021-01-10T02:34:31Z,938,,,Transaction
03aa454b65104af8ae2c902a68411835,,,,,,,2021-01-01T15:43:28Z,338,,,Transaction
738c2529bf574e2db63819fd017b2662,,,,,,,2021-01-22T04:44:15Z,900,,,Transaction
60375d28f0054bb0992addd73b4228f4,,,,,,,2021-01-30T05:24:04Z,216,,,Transaction
b891c05d7c4c4da9832749d683324e02,,,,,,,2021-01-14T10:26:15Z,594,,,Transaction
9f7e0c5f538842a28b58542eb8866e58,,,,,,,2021-01-14T01:38:47Z,240,,,Transaction
42be60af1799436ea44337774111ed8a,,,,,,,2021-01-05T07:30:47Z,638,,,Transaction
f540589ed01b476dbf972391553702ca,,,,,,,2021-01-11T05:13:11Z,342,,,Transaction
f5c0432503af4ea1a3b893d743fa665e,,,,,,,2021-01-15T17:57:28Z,780,,,Transaction
7f3c1ac673eb4395b6d642ff0cd5d88f,,,,,,,2021-01-31T15:09:51Z,367,,,Transaction
63699c09274245de951d619fbc97a5e5,,,,,,,2021-01-25T14:50:01Z,920,,,Transaction
e534c4de44244696a25a3a2eb1cf339f,,,,,,,2021-01-14T07:43:13Z,345,,,Transaction
980133b81a6044f88f6e081ecbf70926,,,,,,,2021-01-09T20:19:48Z,794,,,Transaction
77ec2658514146aaaa1f883bad970af6,,,,,,,2021-01-11T02:20:52Z,366,,,Transaction
dd64be86322748e98aebc4121eb919e0,,,,,,,2021-01-28T04:02:42Z,996,,,Transaction
3004cff4c8514e2bb7de8ac81d059c30,,,,,,,2021-01-17T06:30:07Z,232,,,Transaction
45000ab3ee044ea49ec90af3d2433ce2,,,,,,,2021-01-11T17:29:42Z,594,,,Transaction
fbeb2bb28c0c4709906fa4482b7cb6ad,,,,,,,2021-01-08T16:07:00Z,343,,,Transaction
20d6722925684dd79eb8c7ffeac3a712,,,,,,,2021-01-09T08:46:59Z,157,,,Transaction
b6090f1f4c9346bcb6151d8c3ab5cc58,,,,,,,2021-01-14T04:03:36Z,580,,,Transaction
146afeca9b5a4a748b629215fe45b11a,,,,,,,2021-01-09T05:23:14Z,775,,,Transaction
aa5ad049933b47d2a6c994e8fe3e01a2,,,,,,,2021-01-25T00:16:28Z,217,,,Transaction
dd50621bd36d4d38b3bf52f6f4033d1b,,,,,,,2021-01-23T23:56:44Z,303,,,Transaction
6af425f411ad46c9a95c3ce092e0e5d6,,,,,,,2021-01-27T01:14:27Z,903,,,Transaction
e25c9811c846430a8c393a8c90cefb62,,,,,,,2021-01-16T11:05:04Z,216,,,Transaction
72e864e17ea448078c863e88a1a94888,,,,,,,2021-01-24T16:56:41Z,96,,,Transaction
489399c0728a436092699b5845cf8e71,,,,,,,2021-01-11T16:49:54Z,316,,,Transaction
3e3e060e4df64990ab8c45db90163976,,,,,,,2021-01-30T20:00:10Z,589,,,Transaction
76383cfa27fb4843ab25374d6473c75b,,,,,,,2021-01-14T19:35:23Z,717,,,Transaction
f762baf02dd74ad9bfdc468af64a41a3,,,,,,,2021-01-07T09:27:59Z,648,,,Transaction
743c11e73e1c4aa09cd7e174a4ba3302,,,,,,,2021-01-29T18:44:30Z,142,,,Transaction
26bc52bfc1294e528cb553a1d13f4b00,,,,,,,2021-01-13T07:24:14Z,507,,,Transaction
4dc76d0aedaf475f8b8083853c77b67d,,,,,,,2021-01-16T00:17:23Z,159,,,Transaction
8a1fc5e14a5f44ec8c442f50e14c74f8,,,,,,,2021-01-04T04:01:04Z,679,,,Transaction
e5f0f190177f4d3380126203aa03a963,,,,,,,2021-01-19T09:42:39Z,192,,,Transaction
34eb71ee23ce465da9f02a2a7c144f96,,,,,,,2021-01-18T12:45:55Z,376,,,Transaction
704db192cb064d6dba672959f332f99f,,,,,,,2021-01-06T00:03:53Z,501,,,Transaction
945f3856516f434eabfde949208a42fe,,,,,,,2021-01-20T00:05:28Z,322,,,Transaction
9285716d56ed4e48aa6820d0b43b1eaa,,,,,,,2021-01-22T17:14:41Z,754,,,Transaction
6f12b9500ce940dc9884416fe2d1a499,,,,,,,2021-01-08T09:44:14Z,398,,,Transaction
317b24cc3cdb48de8586b84a66cf14a7,,,,,,,2021-01-22T19:16:06Z,152,,,Transaction
8653984820c3477584c8547fbc82f90c,,,,,,,2021-01-14T03:11:21Z,31,,,Transaction
257dcc6b1e8844378a78c3dee2ac1df1,,,,,,,2021-01-04T01:39:51Z,403,,,Transaction
e085a08b979040adb9000eba498c4fc6,,,,,,,2021-01-30T08:11:27Z,779,,,Transaction
032181d6c2e64364af050b2fcf9ed535,,,,,,,2021-01-08T02:01:45Z,590,,,Transaction
630be6cdef32431d8e8a47bbc80151bd,,,,,,,2021-01-09T06:33:34Z,793,,,Transaction
0d31c826ac4a481bae979125b297a55c,,,,,,,2021-01-24T15:36:27Z,893,,,Transaction
fd5a2516c7834f749d0866ca9f7dcf26,,,,,,,2021-01-22T01:59:30Z,885,,,Transaction
0c91cb5a060d4831b8f670e0ee0aa880,,,,,,,2021-01-26T02:02:43Z,168,,,Transaction
4505293e942f48cfb24c9557c4bcc6f0,,,,,,,2021-01-30T09:00:43Z,583,,,Transaction
27971ac433d24287b74c3e2b104f29ab,,,,,,,2021-01-04T02:44:35Z,861,,,Transaction
3a7f068967fb4ece94e46d00e2d3a5b6,,,,,,,2021-01-07T16:59:37Z,137,,,Transaction
974bc185a7604940bb2b4b05562f3037,,,,,,,2021-01-06T18:11:02Z,663,,,Transaction
cc13835f00ac4bd49ca6e7b0dc9f41e8,,,,,,,2021-01-03T21:21:56Z,843,,,Transaction
86ce34e4a0384a3b8718408efe15c2b0,,,,,,,2021-01-14T07:20:38Z,91,,,Transaction
749350aa28bb448995572db862615c26,,,,,,,2021-01-22T00:29:40Z,74,,,Transaction
9c490f4ee1c4473d87f10e585f73b317,,,,,,,2021-01-06T00:07:17Z,655,,,Transaction
565ac0dfc4af4fc3bdaa5627d13eacf1,,,,,,,2021-01-06T08:08:54Z,665,,,Transaction
2ec30e9af3eb4d4899d1dea483f1554f,,,,,,,2021-01-21T20:16:52Z,268,,,Transaction
d3207e7922fa40a8a44e3eb74a73c7a7,,,,,,,2021-01-09T08:13:18Z,240,,,Transaction
68b1a34e68bc43748d5fb06a5393350a,,,,,,,2021-01-12T01:49:51Z,527,,,Transaction
738d3d0fb61b442c816048f970e2f704,,,,,,,2021-01-07T15:48:51Z,234,,,Transaction
53b47b21e6bb442b9a814e551380514d,,,,,,,2021-01-15T00:19:56Z,794,,,Transaction
8f6447edfb504070824d5861554b7d40,,,,,,,2021-01-17T04:11:00Z,120,,,Transaction
d30d9324713a45eb81e1733af820e39d,,,,,,,2021-01-24T21:10:54Z,816,,,Transaction
9caa0f2b6fc74f3fb8db571720628a73,,,,,,,2021-01-01T20:51:17Z,113,,,Transaction
25a3a80183774f079a59952a15ec7ba0,,,,,,,2021-01-26T16:05:07Z,91,,,Transaction
1c202303ddc4439291f7fed0bcc3e8c8,,,,,,,2021-01-23T08:01:34Z,595,,,Transaction
a8d5524c92d0482391915eeec3276d30,,,,,,,2021-01-01T08:50:08Z,629,,,Transaction
a3325898dee1460a864a670a4348f587,,,,,,,2021-01-01T03:19:40Z,113,,,Transaction
ec8ab12d90b0493c86d17f0fe7148e4b,,,,,,,2021-01-07T03:57:59Z,346,,,Transaction
5af6e16894b14e129c6d58fd43c7c999,,,,,,,2021-01-08T13:17:13Z,584,,,Transaction
4b29721c9a594763afb0923e823fc9b0,,,,,,,2021-01-05T02:53:10Z,490,,,Transaction
901c09da7e8941d78e194b93a7d890cf,,,,,,,2021-01-21T07:25:35Z,758,,,Transaction
1565b0274143486fb85619340efd5c7d,,,,,,,2021-01-15T13:38:01Z,598,,,Transaction
0b42be4f485545db829478a0dbb0779e,,,,,,,2021-01-16T11:57:44Z,73,,,Transaction
77b1b5a603e44fe59cc5a2aa4da9d369,,,,,,,2021-01-18T08:32:52Z,643,,,Transaction
2b6ef424a3a148fe82a81ed5e4db2281,,,,,,,2021-01-03T12:28:38Z,609,,,Transaction
750c38d3c40e4b7298615fed722b0800,,,,,,,2021-01-11T18:19:09Z,19,,,Transaction
88e337791cf246f489635d902fa84b65,,,,,,,2021-01-06T05:20:43Z,50,,,Transaction
9a90d16de033470faeae7a6b8500f91f,,,,,,,2021-01-22T13:21:57Z,513,,,Transaction
65307830784e4f82b7a6b72b33e6d61d,,,,,,,2021-01-14T03:07:35Z,634,,,Transaction
9934babfc1ec48c684aebbb211e2f7ab,,,,,,,2021-01-02T16:24:25Z,700,,,Transaction
b834633e41cf40b5b593b135b5417c77,,,,,,,2021-01-09T10:17:30Z,281,,,Transaction
efa4934f565f4b4996747a6dce5450a5,,,,,,,2021-01-18T08:49:53Z,993,,,Transaction
b641b59ecefc49a79e35c926d077dd32,,,,,,,2021-01-31T02:21:18Z,401,,,Transaction
4254c4b874b04e908900bccf143e1b0b,,,,,,,2021-01-14T17:25:23Z,376,,,Transaction
da5c55c67b844ff8bd0be9cedcec6163,,,,,,,2021-01-14T10:14:47Z,598,,,Transaction
38a929513507480f95a46dc31d66a2aa,,,,,,,2021-01-29T00:58:20Z,73,,,Transaction
052eb07473dc477d870de3cae2889e65,,,,,,,2021-01-08T04:28:07Z,510,,,Transaction
eb4fcc0ff0cd4628a781f726cce6d740,,,,,,,2021-01-07T18:27:16Z,839,,,Transaction
28372227b5c14e2793c4b14ef67f2fe7,,,,,,,2021-01-08T12:57:53Z,252,,,Transaction
bd1390dc04b047cb9a7ab5d7ba36e683,,,,,,,2021-01-17T04:37:41Z,208,,,Transaction
53a1c57c405f42d68b4c404a1e305d6f,,,,,,,2021-01-30T01:17:00Z,713,,,Transaction
f7c33433296f41a8a99f76cb5813a540,,,,,,,2021-01-13T16:09:54Z,415,,,Transaction
038e85edac5f4d45a018dd8cc919a418,,,,,,,2021-01-05T11:26:49Z,373,,,Transaction
36f4b5266c8746c5ab2831f2228ac0d1,,,,,,,2021-01-02T12:38:25Z,215,,,Transaction
6c22072d250145f4a0637f268277cf70,,,,,,,2021-01-03T13:40:38Z,138,,,Transaction
4ae4c363ad2541bcb4f4ca24c98deb51,,,,,,,2021-01-02T05:01:15Z,580,,,Transaction
e8b55d5745644bf7a51657f9e1916143,,,,,,,2021-01-09T09:06:16Z,20,,,Transaction
dfe5c1b66a884e68af9217a95e61d555,,,,,,,2021-01-25T16:54:51Z,551,,,Transaction
ab2011c0279b48359fbd8d51dd55e8f8,,,,,,,2021-01-16T11:23:21Z,758,,,Transaction
da894addb94147f5bf2fe0032059bb2c,,,,,,,2021-01-07T01:37:06Z,959,,,Transaction
f3a12229be544a40a7b3c9debade4e72,,,,,,,2021-01-26T01:30:09Z,507,,,Transaction
8c30ef68edf34d12be0703d6b29171a0,,,,,,,2021-01-09T00:05:20Z,726,,,Transaction
18b56d1e6a774505891dbd9e8c0b0763,,,,,,,2021-01-24T11:51:13Z,487,,,Transaction
bf36c4a85ef445e2a7ded24dc41ac3c7,,,,,,,2021-01-15T23:57:51Z,186,,,Transaction
854991e9df3046f39631816d5b32e2ba,,,,,,,2021-01-27T20:49:56Z,687,,,Transaction
c77d6e23aee04ce0bb2966916977b0ec,,,,,,,2021-01-27T11:33:06Z,916,,,Transaction
5e5d5d51fa77450082a8b06cf727d170,,,,,,,2021-01-10T16:35:42Z,979,,,Transaction
bcfd3a22a42e44c2972ab30ba0b2b97d,,,,,,,2021-01-01T04:43:20Z,980,,,Transaction
f15b36319f3747cd9f4ef5a6c43af9d7,,,,,,,2021-01-17T12:35:49Z,947,,,Transaction
af77f015ed054ccfac11efb909ae18dc,,,,,,,2021-01-20T13:57:26Z,497,,,Transaction
9f7b501f0c774961b076dc2a4083cd7a,,,,,,,2021-01-12T01:40:42Z,627,,,Transaction
fe47c42fdddc4c2bbd8c3d47740d2880,,,,,,,2021-01-30T23:23:22Z,621,,,Transaction
084306cdc47140aea59a26eac17942f9,,,,,,,2021-01-07T10:22:54Z,701,,,Transaction
9df6bc5e9d7f4cfaa324dde95c34e959,,,,,,,2021-01-11T18:12:30Z,981,,,Transaction
c147cfd31474443d89cd514bb479245d,,,,,,,2021-01-21T13:03:04Z,466,,,Transaction
878f528ac799486db9e022b3a4929e4b,,,,,,,2021-01-23T15:27:43Z,953,,,Transaction
949510daf21d4a7f9328bf8476f3998f,,,,,,,2021-01-06T01:01:34Z,913,,,Transaction
30d37e05e23742449df22b13d455d4e4,,,,,,,2021-01-23T05:14:16Z,73,,,Transaction
296ac956dcca49bd8e67537b9bd704d8,,,,,,,2021-01-13T00:37:30Z,785,,,Transaction
f6885efd6c4a421aaf3419ae852e2899,,,,,,,2021-01-19T17:12:45Z,281,,,Transaction
e18abb5d0cc64352b3d34a541c22142e,,,,,,,2021-01-24T16:51:10Z,974,,,Transaction
7fe6624f688241f889f6a54632abb0e1,,,,,,,2021-01-30T05:14:30Z,967,,,Transaction
1db383d6c7b444568bf71764ee327251,,,,,,,2021-01-08T14:20:33Z,276,,,Transaction
87090c38aba24b53b0eaec1321cb56e0,,,,,,,2021-01-18T16:59:52Z,410,,,Transaction
f0f0bfba417f4536ba83428a14be76ba,,,,,,,2021-01-18T00:03:59Z,752,,,Transaction
f846af8270c14f309853c9eaf73025cb,,,,,,,2021-01-29T02:24:25Z,793,,,Transaction
ace2fe176d824a6babe51d2d2429cd40,,,,,,,2021-01-23T15:35:29Z,256,,,Transaction
c923e7fb85124930a19f2377de5e64df,,,,,,,2021-01-11T00:35:14Z,971,,,Transaction
00a7d46d918a48529938cf82c1bb1f44,,,,,,,2021-01-08T23:23:07Z,32,,,Transaction
2cbf44ab2d5447f8bd803ea4928b90c9,,,,,,,2021-01-29T18:26:11Z,540,,,Transaction
cf2a268df78549169f8f6d4d64439b2a,,,,,,,2021-01-08T06:13:24Z,208,,,Transaction
4adb4773081d43febc3ff5907a5bb470,,,,,,,2021-01-22T13:26:40Z,23,,,Transaction
afd3e83b0ccc48609956895e7ad6420e,,,,,,,2021-01-15T10:02:17Z,740,,,Transaction
e0a84262f86646119b7daf76c52b1e42,,,,,,,2021-01-15T02:41:35Z,415,,,Transaction
7e12cb4424324ee281019c53a29d9e3a,,,,,,,2021-01-25T06:37:49Z,247,,,Transaction
4f6df1255753474e85fd0e91fcfc6755,,,,,,,2021-01-28T03:40:01Z,106,,,Transaction
7957bd1564024ec5852d7984e6dff812,,,,,,,2021-01-13T15:36:22Z,627,,,Transaction
d69e97d4b88948d380db4b185ab63759,,,,,,,2021-01-31T00:22:37Z,800,,,Transaction
